Customer ID,total_spend,purchase_frequency,avg_order_value,discounted_spend,promo_code_orders,discount_rate,promo_order_ratio,frequency_loyalty_score,frequency_loyalty_segment,revenue_loyalty_score,revenue_loyalty_segment,Review Rating,promo_dependency_segment,is_ideal_customer
2395,47,1,47.0,0,0,0.0,0.0,1,Single Frequency,47,Medium Revenue,2.9,No Promo Dependency,False
2396,83,1,83.0,0,0,0.0,0.0,1,Single Frequency,83,Very High Revenue,3.5,No Promo Dependency,True
2397,82,1,82.0,0,0,0.0,0.0,1,Single Frequency,82,Very High Revenue,3.7,No Promo Dependency,True
2398,26,1,26.0,0,0,0.0,0.0,1,Single Frequency,26,Low Revenue,2.9,No Promo Dependency,False
2399,81,1,81.0,0,0,0.0,0.0,1,Single Frequency,81,High Revenue,4.3,No Promo Dependency,False
2400,44,1,44.0,0,0,0.0,0.0,1,Single Frequency,44,Medium Revenue,3.2,No Promo Dependency,False
2401,88,1,88.0,0,0,0.0,0.0,1,Single Frequency,88,Very High Revenue,4.2,No Promo Dependency,True
2402,76,1,76.0,0,0,0.0,0.0,1,Single Frequency,76,High Revenue,4.2,No Promo Dependency,False
2403,89,1,89.0,0,0,0.0,0.0,1,Single Frequency,89,Very High Revenue,3.8,No Promo Dependency,True
2404,22,1,22.0,0,0,0.0,0.0,1,Single Frequency,22,Low Revenue,4.4,No Promo Dependency,False
2405,33,1,33.0,0,0,0.0,0.0,1,Single Frequency,33,Low Revenue,3.1,No Promo Dependency,False
2406,97,1,97.0,0,0,0.0,0.0,1,Single Frequency,97,Very High Revenue,5.0,No Promo Dependency,True
2407,57,1,57.0,0,0,0.0,0.0,1,Single Frequency,57,Medium Revenue,4.7,No Promo Dependency,False
2408,38,1,38.0,0,0,0.0,0.0,1,Single Frequency,38,Low Revenue,3.0,No Promo Dependency,False
2409,55,1,55.0,0,0,0.0,0.0,1,Single Frequency,55,Medium Revenue,4.2,No Promo Dependency,False
2410,37,1,37.0,0,0,0.0,0.0,1,Single Frequency,37,Low Revenue,3.0,No Promo Dependency,False
2411,43,1,43.0,0,0,0.0,0.0,1,Single Frequency,43,Medium Revenue,3.7,No Promo Dependency,False
2412,96,1,96.0,0,0,0.0,0.0,1,Single Frequency,96,Very High Revenue,2.7,No Promo Dependency,True
2413,51,1,51.0,0,0,0.0,0.0,1,Single Frequency,51,Medium Revenue,4.3,No Promo Dependency,False
2414,95,1,95.0,0,0,0.0,0.0,1,Single Frequency,95,Very High Revenue,2.7,No Promo Dependency,True
2415,26,1,26.0,0,0,0.0,0.0,1,Single Frequency,26,Low Revenue,3.7,No Promo Dependency,False
2416,34,1,34.0,0,0,0.0,0.0,1,Single Frequency,34,Low Revenue,4.3,No Promo Dependency,False
2417,83,1,83.0,0,0,0.0,0.0,1,Single Frequency,83,Very High Revenue,4.0,No Promo Dependency,True
2418,24,1,24.0,0,0,0.0,0.0,1,Single Frequency,24,Low Revenue,3.3,No Promo Dependency,False
2419,69,1,69.0,0,0,0.0,0.0,1,Single Frequency,69,High Revenue,4.0,No Promo Dependency,False
2420,40,1,40.0,0,0,0.0,0.0,1,Single Frequency,40,Medium Revenue,2.7,No Promo Dependency,False
2421,87,1,87.0,0,0,0.0,0.0,1,Single Frequency,87,Very High Revenue,4.2,No Promo Dependency,True
2422,46,1,46.0,0,0,0.0,0.0,1,Single Frequency,46,Medium Revenue,4.6,No Promo Dependency,False
2423,82,1,82.0,0,0,0.0,0.0,1,Single Frequency,82,Very High Revenue,4.8,No Promo Dependency,True
2424,81,1,81.0,0,0,0.0,0.0,1,Single Frequency,81,High Revenue,2.8,No Promo Dependency,False
2425,57,1,57.0,0,0,0.0,0.0,1,Single Frequency,57,Medium Revenue,4.5,No Promo Dependency,False
2426,49,1,49.0,0,0,0.0,0.0,1,Single Frequency,49,Medium Revenue,3.0,No Promo Dependency,False
2427,42,1,42.0,0,0,0.0,0.0,1,Single Frequency,42,Medium Revenue,4.6,No Promo Dependency,False
2428,26,1,26.0,0,0,0.0,0.0,1,Single Frequency,26,Low Revenue,3.3,No Promo Dependency,False
2429,38,1,38.0,0,0,0.0,0.0,1,Single Frequency,38,Low Revenue,4.4,No Promo Dependency,False
2430,57,1,57.0,0,0,0.0,0.0,1,Single Frequency,57,Medium Revenue,4.4,No Promo Dependency,False
2431,100,1,100.0,0,0,0.0,0.0,1,Single Frequency,100,Very High Revenue,4.3,No Promo Dependency,True
2432,73,1,73.0,0,0,0.0,0.0,1,Single Frequency,73,High Revenue,3.4,No Promo Dependency,False
2433,66,1,66.0,0,0,0.0,0.0,1,Single Frequency,66,High Revenue,2.8,No Promo Dependency,False
2434,73,1,73.0,0,0,0.0,0.0,1,Single Frequency,73,High Revenue,3.4,No Promo Dependency,False
2435,45,1,45.0,0,0,0.0,0.0,1,Single Frequency,45,Medium Revenue,5.0,No Promo Dependency,False
2436,27,1,27.0,0,0,0.0,0.0,1,Single Frequency,27,Low Revenue,4.5,No Promo Dependency,False
2437,24,1,24.0,0,0,0.0,0.0,1,Single Frequency,24,Low Revenue,2.7,No Promo Dependency,False
2438,59,1,59.0,0,0,0.0,0.0,1,Single Frequency,59,Medium Revenue,3.4,No Promo Dependency,False
2439,20,1,20.0,0,0,0.0,0.0,1,Single Frequency,20,Low Revenue,3.4,No Promo Dependency,False
2440,44,1,44.0,0,0,0.0,0.0,1,Single Frequency,44,Medium Revenue,2.8,No Promo Dependency,False
2441,90,1,90.0,0,0,0.0,0.0,1,Single Frequency,90,Very High Revenue,4.7,No Promo Dependency,True
2442,36,1,36.0,0,0,0.0,0.0,1,Single Frequency,36,Low Revenue,4.7,No Promo Dependency,False
2443,95,1,95.0,0,0,0.0,0.0,1,Single Frequency,95,Very High Revenue,4.7,No Promo Dependency,True
2444,30,1,30.0,0,0,0.0,0.0,1,Single Frequency,30,Low Revenue,3.4,No Promo Dependency,False
2445,65,1,65.0,0,0,0.0,0.0,1,Single Frequency,65,High Revenue,3.7,No Promo Dependency,False
2446,96,1,96.0,0,0,0.0,0.0,1,Single Frequency,96,Very High Revenue,4.1,No Promo Dependency,True
2447,65,1,65.0,0,0,0.0,0.0,1,Single Frequency,65,High Revenue,2.9,No Promo Dependency,False
2448,47,1,47.0,0,0,0.0,0.0,1,Single Frequency,47,Medium Revenue,3.2,No Promo Dependency,False
2449,25,1,25.0,0,0,0.0,0.0,1,Single Frequency,25,Low Revenue,3.0,No Promo Dependency,False
2450,56,1,56.0,0,0,0.0,0.0,1,Single Frequency,56,Medium Revenue,4.1,No Promo Dependency,False
2451,76,1,76.0,0,0,0.0,0.0,1,Single Frequency,76,High Revenue,4.5,No Promo Dependency,False
2452,60,1,60.0,0,0,0.0,0.0,1,Single Frequency,60,Medium Revenue,3.4,No Promo Dependency,False
2453,67,1,67.0,0,0,0.0,0.0,1,Single Frequency,67,High Revenue,4.1,No Promo Dependency,False
2454,95,1,95.0,0,0,0.0,0.0,1,Single Frequency,95,Very High Revenue,4.6,No Promo Dependency,True
2455,72,1,72.0,0,0,0.0,0.0,1,Single Frequency,72,High Revenue,4.6,No Promo Dependency,False
2456,98,1,98.0,0,0,0.0,0.0,1,Single Frequency,98,Very High Revenue,3.4,No Promo Dependency,True
2457,83,1,83.0,0,0,0.0,0.0,1,Single Frequency,83,Very High Revenue,3.3,No Promo Dependency,True
2458,37,1,37.0,0,0,0.0,0.0,1,Single Frequency,37,Low Revenue,3.6,No Promo Dependency,False
2459,85,1,85.0,0,0,0.0,0.0,1,Single Frequency,85,Very High Revenue,4.6,No Promo Dependency,True
2460,36,1,36.0,0,0,0.0,0.0,1,Single Frequency,36,Low Revenue,4.3,No Promo Dependency,False
2461,36,1,36.0,0,0,0.0,0.0,1,Single Frequency,36,Low Revenue,4.0,No Promo Dependency,False
2462,86,1,86.0,0,0,0.0,0.0,1,Single Frequency,86,Very High Revenue,4.8,No Promo Dependency,True
2463,99,1,99.0,0,0,0.0,0.0,1,Single Frequency,99,Very High Revenue,4.3,No Promo Dependency,True
2464,21,1,21.0,0,0,0.0,0.0,1,Single Frequency,21,Low Revenue,3.3,No Promo Dependency,False
2465,84,1,84.0,0,0,0.0,0.0,1,Single Frequency,84,Very High Revenue,2.8,No Promo Dependency,True
2466,63,1,63.0,0,0,0.0,0.0,1,Single Frequency,63,High Revenue,4.4,No Promo Dependency,False
2467,84,1,84.0,0,0,0.0,0.0,1,Single Frequency,84,Very High Revenue,3.7,No Promo Dependency,True
2468,72,1,72.0,0,0,0.0,0.0,1,Single Frequency,72,High Revenue,3.6,No Promo Dependency,False
2469,21,1,21.0,0,0,0.0,0.0,1,Single Frequency,21,Low Revenue,3.7,No Promo Dependency,False
2470,92,1,92.0,0,0,0.0,0.0,1,Single Frequency,92,Very High Revenue,5.0,No Promo Dependency,True
2471,72,1,72.0,0,0,0.0,0.0,1,Single Frequency,72,High Revenue,2.7,No Promo Dependency,False
2472,83,1,83.0,0,0,0.0,0.0,1,Single Frequency,83,Very High Revenue,4.3,No Promo Dependency,True
2473,73,1,73.0,0,0,0.0,0.0,1,Single Frequency,73,High Revenue,4.1,No Promo Dependency,False
2474,98,1,98.0,0,0,0.0,0.0,1,Single Frequency,98,Very High Revenue,2.6,No Promo Dependency,True
2475,76,1,76.0,0,0,0.0,0.0,1,Single Frequency,76,High Revenue,3.2,No Promo Dependency,False
2476,43,1,43.0,0,0,0.0,0.0,1,Single Frequency,43,Medium Revenue,3.5,No Promo Dependency,False
2477,60,1,60.0,0,0,0.0,0.0,1,Single Frequency,60,Medium Revenue,3.7,No Promo Dependency,False
2478,40,1,40.0,0,0,0.0,0.0,1,Single Frequency,40,Medium Revenue,3.8,No Promo Dependency,False
2479,93,1,93.0,0,0,0.0,0.0,1,Single Frequency,93,Very High Revenue,4.8,No Promo Dependency,True
2480,98,1,98.0,0,0,0.0,0.0,1,Single Frequency,98,Very High Revenue,4.2,No Promo Dependency,True
2481,91,1,91.0,0,0,0.0,0.0,1,Single Frequency,91,Very High Revenue,2.9,No Promo Dependency,True
2482,92,1,92.0,0,0,0.0,0.0,1,Single Frequency,92,Very High Revenue,2.9,No Promo Dependency,True
2483,87,1,87.0,0,0,0.0,0.0,1,Single Frequency,87,Very High Revenue,4.8,No Promo Dependency,True
2484,96,1,96.0,0,0,0.0,0.0,1,Single Frequency,96,Very High Revenue,2.9,No Promo Dependency,True
2485,97,1,97.0,0,0,0.0,0.0,1,Single Frequency,97,Very High Revenue,4.8,No Promo Dependency,True
2486,55,1,55.0,0,0,0.0,0.0,1,Single Frequency,55,Medium Revenue,4.6,No Promo Dependency,False
2487,58,1,58.0,0,0,0.0,0.0,1,Single Frequency,58,Medium Revenue,4.4,No Promo Dependency,False
2488,21,1,21.0,0,0,0.0,0.0,1,Single Frequency,21,Low Revenue,3.0,No Promo Dependency,False
2489,82,1,82.0,0,0,0.0,0.0,1,Single Frequency,82,Very High Revenue,4.4,No Promo Dependency,True
2490,34,1,34.0,0,0,0.0,0.0,1,Single Frequency,34,Low Revenue,3.9,No Promo Dependency,False
2491,78,1,78.0,0,0,0.0,0.0,1,Single Frequency,78,High Revenue,4.0,No Promo Dependency,False
2492,47,1,47.0,0,0,0.0,0.0,1,Single Frequency,47,Medium Revenue,2.5,No Promo Dependency,False
2493,96,1,96.0,0,0,0.0,0.0,1,Single Frequency,96,Very High Revenue,4.1,No Promo Dependency,True
2494,23,1,23.0,0,0,0.0,0.0,1,Single Frequency,23,Low Revenue,4.8,No Promo Dependency,False
2495,27,1,27.0,0,0,0.0,0.0,1,Single Frequency,27,Low Revenue,2.6,No Promo Dependency,False
2496,37,1,37.0,0,0,0.0,0.0,1,Single Frequency,37,Low Revenue,3.1,No Promo Dependency,False
2497,79,1,79.0,0,0,0.0,0.0,1,Single Frequency,79,High Revenue,3.2,No Promo Dependency,False
2498,40,1,40.0,0,0,0.0,0.0,1,Single Frequency,40,Medium Revenue,4.2,No Promo Dependency,False
2499,39,1,39.0,0,0,0.0,0.0,1,Single Frequency,39,Low Revenue,2.6,No Promo Dependency,False
2500,73,1,73.0,0,0,0.0,0.0,1,Single Frequency,73,High Revenue,3.1,No Promo Dependency,False
2501,84,1,84.0,0,0,0.0,0.0,1,Single Frequency,84,Very High Revenue,2.9,No Promo Dependency,True
2502,94,1,94.0,0,0,0.0,0.0,1,Single Frequency,94,Very High Revenue,4.6,No Promo Dependency,True
2503,47,1,47.0,0,0,0.0,0.0,1,Single Frequency,47,Medium Revenue,4.1,No Promo Dependency,False
2504,77,1,77.0,0,0,0.0,0.0,1,Single Frequency,77,High Revenue,2.5,No Promo Dependency,False
2505,94,1,94.0,0,0,0.0,0.0,1,Single Frequency,94,Very High Revenue,4.0,No Promo Dependency,True
2506,75,1,75.0,0,0,0.0,0.0,1,Single Frequency,75,High Revenue,3.5,No Promo Dependency,False
2507,82,1,82.0,0,0,0.0,0.0,1,Single Frequency,82,Very High Revenue,4.4,No Promo Dependency,True
2508,36,1,36.0,0,0,0.0,0.0,1,Single Frequency,36,Low Revenue,2.9,No Promo Dependency,False
2509,90,1,90.0,0,0,0.0,0.0,1,Single Frequency,90,Very High Revenue,3.1,No Promo Dependency,True
2510,48,1,48.0,0,0,0.0,0.0,1,Single Frequency,48,Medium Revenue,4.4,No Promo Dependency,False
2511,42,1,42.0,0,0,0.0,0.0,1,Single Frequency,42,Medium Revenue,4.4,No Promo Dependency,False
2512,33,1,33.0,0,0,0.0,0.0,1,Single Frequency,33,Low Revenue,2.7,No Promo Dependency,False
2513,63,1,63.0,0,0,0.0,0.0,1,Single Frequency,63,High Revenue,4.9,No Promo Dependency,False
2514,53,1,53.0,0,0,0.0,0.0,1,Single Frequency,53,Medium Revenue,3.5,No Promo Dependency,False
2515,37,1,37.0,0,0,0.0,0.0,1,Single Frequency,37,Low Revenue,4.8,No Promo Dependency,False
2516,92,1,92.0,0,0,0.0,0.0,1,Single Frequency,92,Very High Revenue,4.2,No Promo Dependency,True
2517,73,1,73.0,0,0,0.0,0.0,1,Single Frequency,73,High Revenue,4.6,No Promo Dependency,False
2518,38,1,38.0,0,0,0.0,0.0,1,Single Frequency,38,Low Revenue,2.9,No Promo Dependency,False
2519,51,1,51.0,0,0,0.0,0.0,1,Single Frequency,51,Medium Revenue,4.0,No Promo Dependency,False
2520,90,1,90.0,0,0,0.0,0.0,1,Single Frequency,90,Very High Revenue,4.9,No Promo Dependency,True
2521,56,1,56.0,0,0,0.0,0.0,1,Single Frequency,56,Medium Revenue,3.1,No Promo Dependency,False
2522,33,1,33.0,0,0,0.0,0.0,1,Single Frequency,33,Low Revenue,4.4,No Promo Dependency,False
2523,53,1,53.0,0,0,0.0,0.0,1,Single Frequency,53,Medium Revenue,2.5,No Promo Dependency,False
2524,24,1,24.0,0,0,0.0,0.0,1,Single Frequency,24,Low Revenue,3.4,No Promo Dependency,False
2525,59,1,59.0,0,0,0.0,0.0,1,Single Frequency,59,Medium Revenue,3.7,No Promo Dependency,False
2526,72,1,72.0,0,0,0.0,0.0,1,Single Frequency,72,High Revenue,4.2,No Promo Dependency,False
2527,28,1,28.0,0,0,0.0,0.0,1,Single Frequency,28,Low Revenue,3.4,No Promo Dependency,False
2528,36,1,36.0,0,0,0.0,0.0,1,Single Frequency,36,Low Revenue,3.6,No Promo Dependency,False
2529,47,1,47.0,0,0,0.0,0.0,1,Single Frequency,47,Medium Revenue,4.7,No Promo Dependency,False
2530,62,1,62.0,0,0,0.0,0.0,1,Single Frequency,62,High Revenue,4.7,No Promo Dependency,False
2531,98,1,98.0,0,0,0.0,0.0,1,Single Frequency,98,Very High Revenue,3.6,No Promo Dependency,True
2532,28,1,28.0,0,0,0.0,0.0,1,Single Frequency,28,Low Revenue,4.6,No Promo Dependency,False
2533,86,1,86.0,0,0,0.0,0.0,1,Single Frequency,86,Very High Revenue,2.6,No Promo Dependency,True
2534,46,1,46.0,0,0,0.0,0.0,1,Single Frequency,46,Medium Revenue,3.1,No Promo Dependency,False
2535,42,1,42.0,0,0,0.0,0.0,1,Single Frequency,42,Medium Revenue,3.2,No Promo Dependency,False
2536,80,1,80.0,0,0,0.0,0.0,1,Single Frequency,80,High Revenue,3.9,No Promo Dependency,False
2537,39,1,39.0,0,0,0.0,0.0,1,Single Frequency,39,Low Revenue,4.9,No Promo Dependency,False
2538,49,1,49.0,0,0,0.0,0.0,1,Single Frequency,49,Medium Revenue,4.1,No Promo Dependency,False
2539,32,1,32.0,0,0,0.0,0.0,1,Single Frequency,32,Low Revenue,4.2,No Promo Dependency,False
2540,73,1,73.0,0,0,0.0,0.0,1,Single Frequency,73,High Revenue,4.1,No Promo Dependency,False
2541,42,1,42.0,0,0,0.0,0.0,1,Single Frequency,42,Medium Revenue,3.9,No Promo Dependency,False
2542,58,1,58.0,0,0,0.0,0.0,1,Single Frequency,58,Medium Revenue,2.7,No Promo Dependency,False
2543,22,1,22.0,0,0,0.0,0.0,1,Single Frequency,22,Low Revenue,3.7,No Promo Dependency,False
2544,56,1,56.0,0,0,0.0,0.0,1,Single Frequency,56,Medium Revenue,2.7,No Promo Dependency,False
2545,70,1,70.0,0,0,0.0,0.0,1,Single Frequency,70,High Revenue,2.5,No Promo Dependency,False
2546,50,1,50.0,0,0,0.0,0.0,1,Single Frequency,50,Medium Revenue,3.9,No Promo Dependency,False
2547,21,1,21.0,0,0,0.0,0.0,1,Single Frequency,21,Low Revenue,3.0,No Promo Dependency,False
2548,97,1,97.0,0,0,0.0,0.0,1,Single Frequency,97,Very High Revenue,3.2,No Promo Dependency,True
2549,63,1,63.0,0,0,0.0,0.0,1,Single Frequency,63,High Revenue,3.8,No Promo Dependency,False
2550,60,1,60.0,0,0,0.0,0.0,1,Single Frequency,60,Medium Revenue,2.7,No Promo Dependency,False
2551,52,1,52.0,0,0,0.0,0.0,1,Single Frequency,52,Medium Revenue,3.0,No Promo Dependency,False
2552,32,1,32.0,0,0,0.0,0.0,1,Single Frequency,32,Low Revenue,4.1,No Promo Dependency,False
2553,48,1,48.0,0,0,0.0,0.0,1,Single Frequency,48,Medium Revenue,3.2,No Promo Dependency,False
2554,25,1,25.0,0,0,0.0,0.0,1,Single Frequency,25,Low Revenue,4.5,No Promo Dependency,False
2555,68,1,68.0,0,0,0.0,0.0,1,Single Frequency,68,High Revenue,4.3,No Promo Dependency,False
2556,74,1,74.0,0,0,0.0,0.0,1,Single Frequency,74,High Revenue,3.5,No Promo Dependency,False
2557,88,1,88.0,0,0,0.0,0.0,1,Single Frequency,88,Very High Revenue,3.1,No Promo Dependency,True
2558,23,1,23.0,0,0,0.0,0.0,1,Single Frequency,23,Low Revenue,3.9,No Promo Dependency,False
2559,32,1,32.0,0,0,0.0,0.0,1,Single Frequency,32,Low Revenue,2.7,No Promo Dependency,False
2560,71,1,71.0,0,0,0.0,0.0,1,Single Frequency,71,High Revenue,4.0,No Promo Dependency,False
2561,62,1,62.0,0,0,0.0,0.0,1,Single Frequency,62,High Revenue,2.7,No Promo Dependency,False
2562,20,1,20.0,0,0,0.0,0.0,1,Single Frequency,20,Low Revenue,2.7,No Promo Dependency,False
2563,62,1,62.0,0,0,0.0,0.0,1,Single Frequency,62,High Revenue,4.7,No Promo Dependency,False
2564,81,1,81.0,0,0,0.0,0.0,1,Single Frequency,81,High Revenue,4.5,No Promo Dependency,False
2565,90,1,90.0,0,0,0.0,0.0,1,Single Frequency,90,Very High Revenue,3.0,No Promo Dependency,True
2566,43,1,43.0,0,0,0.0,0.0,1,Single Frequency,43,Medium Revenue,3.6,No Promo Dependency,False
2567,38,1,38.0,0,0,0.0,0.0,1,Single Frequency,38,Low Revenue,3.3,No Promo Dependency,False
2568,25,1,25.0,0,0,0.0,0.0,1,Single Frequency,25,Low Revenue,4.3,No Promo Dependency,False
2569,98,1,98.0,0,0,0.0,0.0,1,Single Frequency,98,Very High Revenue,4.3,No Promo Dependency,True
2570,75,1,75.0,0,0,0.0,0.0,1,Single Frequency,75,High Revenue,4.8,No Promo Dependency,False
2571,27,1,27.0,0,0,0.0,0.0,1,Single Frequency,27,Low Revenue,4.0,No Promo Dependency,False
2572,27,1,27.0,0,0,0.0,0.0,1,Single Frequency,27,Low Revenue,3.5,No Promo Dependency,False
2573,42,1,42.0,0,0,0.0,0.0,1,Single Frequency,42,Medium Revenue,3.9,No Promo Dependency,False
2574,90,1,90.0,0,0,0.0,0.0,1,Single Frequency,90,Very High Revenue,4.4,No Promo Dependency,True
2575,63,1,63.0,0,0,0.0,0.0,1,Single Frequency,63,High Revenue,4.6,No Promo Dependency,False
2576,96,1,96.0,0,0,0.0,0.0,1,Single Frequency,96,Very High Revenue,4.0,No Promo Dependency,True
2577,40,1,40.0,0,0,0.0,0.0,1,Single Frequency,40,Medium Revenue,4.2,No Promo Dependency,False
2578,39,1,39.0,0,0,0.0,0.0,1,Single Frequency,39,Low Revenue,4.5,No Promo Dependency,False
2579,48,1,48.0,0,0,0.0,0.0,1,Single Frequency,48,Medium Revenue,3.9,No Promo Dependency,False
2580,20,1,20.0,0,0,0.0,0.0,1,Single Frequency,20,Low Revenue,3.7,No Promo Dependency,False
2581,29,1,29.0,0,0,0.0,0.0,1,Single Frequency,29,Low Revenue,3.6,No Promo Dependency,False
2582,81,1,81.0,0,0,0.0,0.0,1,Single Frequency,81,High Revenue,4.7,No Promo Dependency,False
2583,98,1,98.0,0,0,0.0,0.0,1,Single Frequency,98,Very High Revenue,3.6,No Promo Dependency,True
2584,93,1,93.0,0,0,0.0,0.0,1,Single Frequency,93,Very High Revenue,2.5,No Promo Dependency,True
2585,30,1,30.0,0,0,0.0,0.0,1,Single Frequency,30,Low Revenue,2.9,No Promo Dependency,False
2586,37,1,37.0,0,0,0.0,0.0,1,Single Frequency,37,Low Revenue,4.4,No Promo Dependency,False
2587,28,1,28.0,0,0,0.0,0.0,1,Single Frequency,28,Low Revenue,4.6,No Promo Dependency,False
2588,29,1,29.0,0,0,0.0,0.0,1,Single Frequency,29,Low Revenue,3.7,No Promo Dependency,False
2589,49,1,49.0,0,0,0.0,0.0,1,Single Frequency,49,Medium Revenue,3.2,No Promo Dependency,False
2590,53,1,53.0,0,0,0.0,0.0,1,Single Frequency,53,Medium Revenue,4.9,No Promo Dependency,False
2591,66,1,66.0,0,0,0.0,0.0,1,Single Frequency,66,High Revenue,5.0,No Promo Dependency,False
2592,61,1,61.0,0,0,0.0,0.0,1,Single Frequency,61,High Revenue,3.3,No Promo Dependency,False
2593,23,1,23.0,0,0,0.0,0.0,1,Single Frequency,23,Low Revenue,4.4,No Promo Dependency,False
2594,36,1,36.0,0,0,0.0,0.0,1,Single Frequency,36,Low Revenue,4.7,No Promo Dependency,False
2595,81,1,81.0,0,0,0.0,0.0,1,Single Frequency,81,High Revenue,3.6,No Promo Dependency,False
2596,56,1,56.0,0,0,0.0,0.0,1,Single Frequency,56,Medium Revenue,3.2,No Promo Dependency,False
2597,78,1,78.0,0,0,0.0,0.0,1,Single Frequency,78,High Revenue,3.0,No Promo Dependency,False
2598,25,1,25.0,0,0,0.0,0.0,1,Single Frequency,25,Low Revenue,4.4,No Promo Dependency,False
2599,86,1,86.0,0,0,0.0,0.0,1,Single Frequency,86,Very High Revenue,3.3,No Promo Dependency,True
2600,99,1,99.0,0,0,0.0,0.0,1,Single Frequency,99,Very High Revenue,3.4,No Promo Dependency,True
2601,83,1,83.0,0,0,0.0,0.0,1,Single Frequency,83,Very High Revenue,3.9,No Promo Dependency,True
2602,33,1,33.0,0,0,0.0,0.0,1,Single Frequency,33,Low Revenue,2.9,No Promo Dependency,False
2603,44,1,44.0,0,0,0.0,0.0,1,Single Frequency,44,Medium Revenue,2.9,No Promo Dependency,False
2604,58,1,58.0,0,0,0.0,0.0,1,Single Frequency,58,Medium Revenue,2.7,No Promo Dependency,False
2605,54,1,54.0,0,0,0.0,0.0,1,Single Frequency,54,Medium Revenue,3.4,No Promo Dependency,False
2606,93,1,93.0,0,0,0.0,0.0,1,Single Frequency,93,Very High Revenue,3.7,No Promo Dependency,True
2607,98,1,98.0,0,0,0.0,0.0,1,Single Frequency,98,Very High Revenue,4.7,No Promo Dependency,True
2608,36,1,36.0,0,0,0.0,0.0,1,Single Frequency,36,Low Revenue,3.1,No Promo Dependency,False
2609,68,1,68.0,0,0,0.0,0.0,1,Single Frequency,68,High Revenue,4.2,No Promo Dependency,False
2610,95,1,95.0,0,0,0.0,0.0,1,Single Frequency,95,Very High Revenue,3.0,No Promo Dependency,True
2611,93,1,93.0,0,0,0.0,0.0,1,Single Frequency,93,Very High Revenue,3.1,No Promo Dependency,True
2612,99,1,99.0,0,0,0.0,0.0,1,Single Frequency,99,Very High Revenue,4.2,No Promo Dependency,True
2613,22,1,22.0,0,0,0.0,0.0,1,Single Frequency,22,Low Revenue,3.8,No Promo Dependency,False
2614,88,1,88.0,0,0,0.0,0.0,1,Single Frequency,88,Very High Revenue,2.9,No Promo Dependency,True
2615,65,1,65.0,0,0,0.0,0.0,1,Single Frequency,65,High Revenue,4.2,No Promo Dependency,False
2616,62,1,62.0,0,0,0.0,0.0,1,Single Frequency,62,High Revenue,3.1,No Promo Dependency,False
2617,55,1,55.0,0,0,0.0,0.0,1,Single Frequency,55,Medium Revenue,3.6,No Promo Dependency,False
2618,97,1,97.0,0,0,0.0,0.0,1,Single Frequency,97,Very High Revenue,4.8,No Promo Dependency,True
2619,77,1,77.0,0,0,0.0,0.0,1,Single Frequency,77,High Revenue,4.1,No Promo Dependency,False
2620,40,1,40.0,0,0,0.0,0.0,1,Single Frequency,40,Medium Revenue,3.9,No Promo Dependency,False
2621,23,1,23.0,0,0,0.0,0.0,1,Single Frequency,23,Low Revenue,3.0,No Promo Dependency,False
2622,46,1,46.0,0,0,0.0,0.0,1,Single Frequency,46,Medium Revenue,3.0,No Promo Dependency,False
2623,75,1,75.0,0,0,0.0,0.0,1,Single Frequency,75,High Revenue,4.9,No Promo Dependency,False
2624,76,1,76.0,0,0,0.0,0.0,1,Single Frequency,76,High Revenue,4.8,No Promo Dependency,False
2625,59,1,59.0,0,0,0.0,0.0,1,Single Frequency,59,Medium Revenue,3.3,No Promo Dependency,False
2626,51,1,51.0,0,0,0.0,0.0,1,Single Frequency,51,Medium Revenue,2.7,No Promo Dependency,False
2627,46,1,46.0,0,0,0.0,0.0,1,Single Frequency,46,Medium Revenue,4.2,No Promo Dependency,False
2628,26,1,26.0,0,0,0.0,0.0,1,Single Frequency,26,Low Revenue,3.6,No Promo Dependency,False
2629,51,1,51.0,0,0,0.0,0.0,1,Single Frequency,51,Medium Revenue,3.8,No Promo Dependency,False
2630,44,1,44.0,0,0,0.0,0.0,1,Single Frequency,44,Medium Revenue,3.8,No Promo Dependency,False
